Flight No,Origin,Destination,Airline,Equipment,Type,o_iata,d_iata
UK256,Abu Dhabi,Mumbai,Vistara,A21N,I,AUH,BOM
UK26,Frankfurt,Delhi,Vistara,B789,I,FRA,DEL
UK27,Mumbai,Frankfurt,Vistara,B789,I,BOM,FRA
UK271,Mumbai,Male,Vistara,A20N,I,BOM,MLE
UK272,Male,Mumbai,Vistara,A20N,I,MLE,BOM
UK273,Delhi,Male,Vistara,A20N,I,DEL,MLE
UK274,Male,Delhi,Vistara,A20N,I,MLE,DEL
UK28,Frankfurt,Mumbai,Vistara,B789,I,FRA,BOM
UK285,Mumbai,Doha,Vistara,A20N,I,BOM,DOH
UK501,Bengaluru,Cochin,Vistara,A20N,D,BLR,COK
UK502,Cochin,Bengaluru,Vistara,A20N,D,COK,BLR
UK503,Bengaluru,Cochin,Vistara,A20N,D,BLR,COK
UK504,Cochin,Bengaluru,Vistara,A20N,D,COK,BLR
UK505,Bengaluru,Cochin,Vistara,A20N,D,BLR,COK
UK506,Cochin,Bengaluru,Vistara,A20N,D,COK,BLR
UK508,Port Blair,Bengaluru,Vistara,A20N,D,IXZ,BLR
UK509,Bengaluru,Port Blair,Vistara,A20N,D,BLR,IXZ
UK513,Mumbai,Goa,Vistara,A20N,D,BOM,GOX
UK514,Goa,Mumbai,Vistara,A20N,D,GOX,BOM
UK515,Mumbai,Cochin,Vistara,A20N,D,BOM,COK
UK516,Cochin,Mumbai,Vistara,A20N,D,COK,BOM
UK517,Mumbai,Cochin,Vistara,A20N,D,BOM,COK
UK518,Cochin,Mumbai,Vistara,A20N,D,COK,BOM
UK521,Mumbai,Coimbatore,Vistara,A20N,D,BOM,CJB
UK522,Coimbatore,Mumbai,Vistara,A20N,D,CJB,BOM
UK523,Bengaluru,Thiruvananthapuram,Vistara,A20N,D,BLR,TRV
UK524,Thiruvananthapuram,Bengaluru,Vistara,A20N,D,TRV,BLR
UK525,Bengaluru,Thiruvananthapuram,Vistara,A20N,D,BLR,TRV
UK526,Thiruvananthapuram,Bengaluru,Vistara,A20N,D,TRV,BLR
UK531,Mumbai,Hyderabad,Vistara,A20N,D,BOM,HYD
UK532,Coimbatore,Delhi,Vistara,A20N,D,CJB,DEL
UK533,Delhi,Coimbatore,Vistara,A20N,D,DEL,CJB
UK534,Hyderabad,Mumbai,Vistara,A20N,D,HYD,BOM
UK551,Mumbai,Thiruvananthapuram,Vistara,A20N,D,BOM,TRV
UK552,Thiruvananthapuram,Mumbai,Vistara,A20N,D,TRV,BOM
UK554,Goa,Delhi,Vistara,A20N,D,GOX,DEL
UK555,Delhi,Goa,Vistara,A20N,D,DEL,GOX
UK556,Goa,Delhi,Vistara,A20N,D,GOX,DEL
UK561,Mumbai,Jaipur,Vistara,A20N,D,BOM,JAI
UK562,Jaipur,Mumbai,Vistara,A20N,D,JAI,BOM
UK563,Mumbai,Jaipur,Vistara,A20N,D,BOM,JAI
UK564,Jaipur,Mumbai,Vistara,A20N,D,JAI,BOM
UK565,Mumbai,Jaipur,Vistara,A20N,D,BOM,JAI
UK566,Jaipur,Mumbai,Vistara,A20N,D,JAI,BOM
UK573,Ahmedabad,Bengaluru,Vistara,A20N,D,AMD,BLR
UK574,Bengaluru,Ahmedabad,Vistara,A20N,D,BLR,AMD
UK575,Ahmedabad,Bengaluru,Vistara,A20N,D,AMD,BLR
UK576,Bengaluru,Ahmedabad,Vistara,A20N,D,BLR,AMD
UK583,Bengaluru,Goa,Vistara,A20N,D,BLR,GOI
UK584,Goa,Bengaluru,Vistara,A20N,D,GOI,BLR
UK587,Mumbai,Goa,Vistara,A20N,D,BOM,GOX
UK588,Goa,Mumbai,Vistara,A20N,D,GOX,BOM
UK589,Hyderabad,Goa,Vistara,A20N,D,HYD,GOX
UK590,Goa,Hyderabad,Vistara,A20N,D,GOX,HYD
UK591,Hyderabad,Goa,Vistara,A20N,D,HYD,GOX
UK592,Goa,Hyderabad,Vistara,A20N,D,GOX,HYD
UK597,Ahmedabad,Goa,Vistara,A20N,D,AMD,GOI
UK598,Goa,Ahmedabad,Vistara,A20N,D,GOI,AMD
UK601,Delhi,Leh,Vistara,A20N,D,DEL,IXL
UK602,Leh,Delhi,Vistara,A20N,D,IXL,DEL
UK611,Delhi,Srinagar,Vistara,A20N,D,DEL,SXR
UK612,Srinagar,Delhi,Vistara,A20N,D,SXR,DEL
UK613,Mumbai,Udaipur,Vistara,A20N,D,BOM,UDR
UK614,Udaipur,Mumbai,Vistara,A20N,D,UDR,BOM
UK617,Delhi,Dehradun,Vistara,A20N,D,DEL,DED
UK618,Dehradun,Delhi,Vistara,A20N,D,DED,DEL
UK619,Mumbai,Dehradun,Vistara,A20N,D,BOM,DED
UK620,Dehradun,Mumbai,Vistara,A20N,D,DED,BOM
UK621,Mumbai,Varanasi,Vistara,A20N,D,BOM,VNS
UK622,Varanasi,Mumbai,Vistara,A20N,D,VNS,BOM
UK623,Mumbai,Udaipur,Vistara,A20N,D,BOM,UDR
UK624,Udaipur,Mumbai,Vistara,A20N,D,UDR,BOM
UK627,Delhi,Udaipur,Vistara,A20N,D,DEL,UDR
UK628,Udaipur,Delhi,Vistara,A20N,D,UDR,DEL
UK633,Bengaluru,Udaipur,Vistara,A20N,D,BLR,UDR
UK634,Udaipur,Bengaluru,Vistara,A20N,D,UDR,BLR
UK637,Delhi,Chandigarh,Vistara,A20N,D,DEL,IXC
UK641,Delhi,Lucknow,Vistara,A20N,D,DEL,LKO
UK642,Lucknow,Delhi,Vistara,A20N,D,LKO,DEL
UK643,Delhi,Srinagar,Vistara,A20N,D,DEL,SXR
UK644,Srinagar,Delhi,Vistara,A20N,D,SXR,DEL
UK657,Bengaluru,Chandigarh,Vistara,A20N,D,BLR,IXC
UK658,Chandigarh,Bengaluru,Vistara,A20N,D,IXC,BLR
UK659,Mumbai,Chandigarh,Vistara,A20N,D,BOM,IXC
UK660,Chandigarh,Mumbai,Vistara,A20N,D,IXC,BOM
UK673,Delhi,Varanasi,Vistara,A20N,D,DEL,VNS
UK674,Varanasi,Delhi,Vistara,A20N,D,VNS,DEL
UK691,Delhi,Amritsar,Vistara,A20N,D,DEL,ATQ
UK692,Amritsar,Delhi,Vistara,A20N,D,ATQ,DEL
UK693,Delhi,Amritsar,Vistara,A20N,D,DEL,ATQ
UK694,Amritsar,Delhi,Vistara,A20N,D,ATQ,DEL
UK695,Mumbai,Amritsar,Vistara,A20N,D,BOM,ATQ
UK696,Amritsar,Mumbai,Vistara,A20N,D,ATQ,BOM
UK697,Delhi,Amritsar,Vistara,A20N,D,DEL,ATQ
UK698,Amritsar,Delhi,Vistara,A20N,D,ATQ,DEL
UK705,Delhi,Kolkata,Vistara,A20N,D,DEL,CCU
UK706,Kolkata,Delhi,Vistara,A20N,D,CCU,DEL
UK706,Delhi,Chandigarh,Vistara,A20N,D,DEL,IXC
UK707,Chandigarh,Delhi,Vistara,A20N,D,IXC,DEL
UK707,Delhi,Kolkata,Vistara,A20N,D,DEL,CCU
UK708,Kolkata,Delhi,Vistara,A20N,D,CCU,DEL
UK715,Delhi,Patna,Vistara,A20N,D,DEL,PAT
UK716,Patna,Delhi,Vistara,A20N,D,PAT,DEL
UK717,Delhi,Patna,Vistara,A20N,D,DEL,PAT
UK718,Patna,Delhi,Vistara,A20N,D,PAT,DEL
UK720,Kolkata,Delhi,Vistara,A20N,D,CCU,DEL
UK721,Delhi,Guwahati,Vistara,A20N,D,DEL,GAU
UK722,Guwahati,Delhi,Vistara,A20N,D,GAU,DEL
UK725,Delhi,Siliguri,Vistara,A20N,D,DEL,IXB
UK726,Siliguri,Delhi,Vistara,A20N,D,IXB,DEL
UK727,Delhi,Kolkata,Vistara,A20N,D,DEL,CCU
UK737,Delhi,Kolkata,Vistara,A20N,D,DEL,CCU
UK738,Kolkata,Delhi,Vistara,A20N,D,CCU,DEL
UK741,Delhi,Guwahati,Vistara,A20N,D,DEL,GAU
UK742,Guwahati,Delhi,Vistara,A20N,D,GAU,DEL
UK747,Delhi,Kolkata,Vistara,A20N,D,DEL,CCU
UK747,Kolkata,Port Blair,Vistara,A20N,D,CCU,IXZ
UK753,Delhi,Ranchi,Vistara,A20N,D,DEL,IXR
UK754,Ranchi,Delhi,Vistara,A20N,D,IXR,DEL
UK761,Bengaluru,Kolkata,Vistara,A20N,D,BLR,CCU
UK762,Kolkata,Bengaluru,Vistara,A20N,D,CCU,BLR
UK763,Bengaluru,Kolkata,Vistara,A20N,D,BLR,CCU
UK764,Kolkata,Bengaluru,Vistara,A20N,D,CCU,BLR
UK765,Bengaluru,Kolkata,Vistara,A20N,D,BLR,CCU
UK766,Kolkata,Bengaluru,Vistara,A20N,D,CCU,BLR
UK771,Mumbai,Kolkata,Vistara,A20N,D,BOM,CCU
UK772,Kolkata,Mumbai,Vistara,A20N,D,CCU,BOM
UK773,Mumbai,Kolkata,Vistara,A20N,D,BOM,CCU
UK774,Kolkata,Mumbai,Vistara,A20N,D,CCU,BOM
UK778,Port Blair,Kolkata,Vistara,A20N,D,IXZ,CCU
UK778,Kolkata,Delhi,Vistara,A20N,D,CCU,DEL
UK781,Delhi,Bhubaneswar,Vistara,A20N,D,DEL,BBI
UK782,Bhubaneswar,Delhi,Vistara,A20N,D,BBI,DEL
UK785,Delhi,Bhubaneswar,Vistara,A20N,D,DEL,BBI
UK786,Bhubaneswar,Delhi,Vistara,A20N,D,BBI,DEL
UK787,Delhi,Bhubaneswar,Vistara,A20N,D,DEL,BBI
UK788,Bhubaneswar,Delhi,Vistara,A20N,D,BBI,DEL
UK793,Delhi,Raipur,Vistara,A20N,D,DEL,RPR
UK794,Raipur,Delhi,Vistara,A20N,D,RPR,DEL
UK797,Delhi,Raipur,Vistara,A20N,D,DEL,RPR
UK798,Raipur,Delhi,Vistara,A20N,D,RPR,DEL
UK801,Delhi,Bengaluru,Vistara,A20N,D,DEL,BLR
UK802,Bengaluru,Delhi,Vistara,A20N,D,BLR,DEL
UK807,Delhi,Bengaluru,Vistara,A20N,D,DEL,BLR
UK808,Bengaluru,Delhi,Vistara,A20N,D,BLR,DEL
UK809,Delhi,Bengaluru,Vistara,A20N,D,DEL,BLR
UK810,Bengaluru,Delhi,Vistara,A20N,D,BLR,DEL
UK811,Delhi,Bengaluru,Vistara,A20N,D,DEL,BLR
UK813,Delhi,Bengaluru,Vistara,A20N,D,DEL,BLR
UK814,Bengaluru,Delhi,Vistara,A20N,D,BLR,DEL
UK815,Delhi,Bengaluru,Vistara,A20N,D,DEL,BLR
UK816,Bengaluru,Delhi,Vistara,A20N,D,BLR,DEL
UK817,Delhi,Bengaluru,Vistara,A21N,D,DEL,BLR
UK818,Bengaluru,Delhi,Vistara,A21N,D,BLR,DEL
UK819,Delhi,Bengaluru,Vistara ,A20N,D,DEL,BLR
UK820,Bengaluru,Delhi,Vistara ,A20N,D,BLR,DEL
UK821,Mumbai,Chennai,Vistara,A20N,D,BOM,MAA
UK822,Chennai,Mumbai,Vistara,A20N,D,MAA,BOM
UK827,Mumbai,Chennai,Vistara,A20N,D,BOM,MAA
UK828,Chennai,Mumbai,Vistara,A20N,D,MAA,BOM
UK832,Chennai,Delhi,Vistara,A20N,D,MAA,DEL
UK833,Delhi,Chennai,Vistara,A20N,D,DEL,MAA
UK834,Chennai,Delhi,Vistara,A20N,D,MAA,DEL
UK835,Delhi,Chennai,Vistara,A20N,D,DEL,MAA
UK836,Chennai,Delhi,Vistara,A20N,D,MAA,DEL
UK839,Delhi,Chennai,Vistara,A20N,D,DEL,MAA
UK840,Bengaluru,Mumbai,Vistara,A20N,D,BLR,BOM
UK841,Mumbai,Goa,Vistara,A20N,D,BOM,GOI
UK842,Goa,Mumbai,Vistara,A20N,D,GOI,BOM
UK843,Mumbai,Goa,Vistara ,A21N,D,BOM,GOI
UK844,Goa,Mumbai,Vistara,A21N,D,GOI,BOM
UK847,Delhi,Goa,Vistara,A21N,D,DEL,GOI
UK848,Goa,Delhi,Vistara,A21N,D,GOI,DEL
UK849,Mumbai,Bengaluru,Vistara,A20N,D,BOM,BLR
UK850,Bengaluru,Mumbai,Vistara,A20N,D,BLR,BOM
UK851,Mumbai,Bengaluru,Vistara,A20N,D,BOM,BLR
UK852,Bengaluru,Mumbai,Vistara,A20N,D,BLR,BOM
UK853,Mumbai,Bengaluru,Vistara,A20N,D,BOM,BLR
UK854,Bengaluru,Mumbai,Vistara,A20N,D,BLR,BOM
UK855,Delhi,Goa,Vistara,A20N,D,DEL,GOI
UK856,Goa,Delhi,Vistara,A20N,D,GOI,DEL
UK857,Mumbai,Bengaluru,Vistara,A20N,D,BOM,BLR
UK859,Delhi,Hyderabad,Vistara,A20N,D,DEL,HYD
UK860,Hyderabad,Delhi,Vistara,A20N,D,HYD,DEL
UK863,Mumbai,Bengaluru,Vistara,A20N,D,BOM,BLR
UK864,Bengaluru,Mumbai,Vistara,A20N,D,BLR,BOM
UK865,Mumbai,Bengaluru,Vistara,A20N,D,BOM,BLR
UK866,Bengaluru,Mumbai,Vistara,A20N,D,BLR,BOM
UK868,Bengaluru,Delhi,Vistara,A20N,D,BLR,DEL
UK869,Mumbai,Hyderabad,Vistara,A20N,D,BOM,HYD
UK870,Hyderabad,Delhi,Vistara,A20N,D,HYD,DEL
UK871,Delhi,Hyderabad,Vistara,A20N,D,DEL,HYD
UK872,Hyderabad,Mumbai,Vistara,A20N,D,HYD,BOM
UK873,Mumbai,Hyderabad,Vistara,A20N,D,BOM,HYD
UK874,Hyderabad,Mumbai,Vistara,A20N,D,HYD,BOM
UK875,Mumbai,Hyderabad,Vistara,A20N,D,BOM,HYD
UK876,Hyderabad,Mumbai,Vistara,A20N,D,HYD,BOM
UK877,Mumbai,Hyderabad,Vistara,A20N,D,BOM,HYD
UK878,Hyderabad,Mumbai,Vistara,A20N,D,HYD,BOM
UK879,Delhi,Hyderabad,Vistara,A20N,D,DEL,HYD
UK880,Hyderabad,Delhi,Vistara,A20N,D,HYD,DEL
UK881,Bengaluru,Goa,Vistara,A20N,D,BLR,GOI
UK882,Goa,Bengaluru,Vistara,A20N,D,GOI,BLR
UK883,Delhi,Cochin,Vistara,A20N,D,DEL,COK
UK884,Cochin,Delhi,Vistara,A20N,D,COK,DEL
UK885,Delhi,Cochin,Vistara,A20N,D,DEL,COK
UK886,Cochin,Delhi,Vistara,A20N,D,COK,DEL
UK887,Bengaluru,Hyderabad,Vistara,A20N,D,BLR,HYD
UK888,Hyderabad,Bengaluru,Vistara,A20N,D,HYD,BLR
UK890,Hyderabad,Delhi,Vistara,A20N,D,HYD,DEL
UK893,Bengaluru,Hyderabad,Vistara,A20N,D,BLR,HYD
UK894,Hyderabad,Bengaluru,Vistara,A20N,D,HYD,BLR
UK895,Delhi,Thiruvananthapuram,Vistara,A20N,D,DEL,TRV
UK896,Thiruvananthapuram,Delhi,Vistara,A20N,D,TRV,DEL
UK897,Bengaluru,Hyderabad,Vistara,A20N,D,BLR,HYD
UK898,Hyderabad,Bengaluru,Vistara,A20N,D,HYD,BLR
UK899,Delhi,Hyderabad,Vistara,A20N,D,DEL,HYD
UK902,Mumbai,Delhi,Vistara,A20N,D,BOM,DEL
UK906,Ahmedabad,Delhi,Vistara,A20N,D,AMD,DEL
UK910,Mumbai,Delhi,Vistara,A20N,D,BOM,DEL
UK911,Delhi,Indore,Vistara,A20N,D,DEL,IDR
UK912,Indore,Delhi,Vistara,A20N,D,IDR,DEL
UK913,Delhi,Indore,Vistara,A20N,D,DEL,IDR
UK914,Indore,Delhi,Vistara,A20N,D,IDR,DEL
UK918,Ahmedabad,Mumbai,Vistara,A20N,D,AMD,BOM
UK919,Mumbai,Ahmedabad,Vistara,A20N,D,BOM,AMD
UK927,Delhi,Mumbai,Vistara,A20N,D,DEL,BOM
UK928,Mumbai,Delhi,Vistara,A20N,D,BOM,DEL
UK929,Delhi,Ahmedabad,Vistara,A20N,D,DEL,AMD
UK930,Mumbai,Delhi,Vistara,A21N,D,BOM,DEL
UK933,Delhi,Mumbai,Vistara,A21N,D,DEL,BOM
UK935,Delhi,Pune,Vistara,A21N,D,DEL,PNQ
UK936,Ahmedabad,Mumbai,Vistara,A20N,D,AMD,BOM
UK939,Mumbai,Ahmedabad,Vistara,A20N,D,BOM,AMD
UK940,Mumbai,Delhi,Vistara,A20N,D,BOM,DEL
UK941,Delhi,Mumbai,Vistara,A20N,D,DEL,BOM
UK943,Delhi,Mumbai,Vistara,A20N,D,DEL,BOM
UK944,Mumbai,Delhi,Vistara,A20N,D,BOM,DEL
UK945,Delhi,Mumbai,Vistara,A20N,D,DEL,BOM
UK949,Mumbai,Ahmedabad,Vistara,A20N,D,BOM,AMD
UK950,Mumbai,Delhi,Vistara,A20N,D,BOM,DEL
UK951,Delhi,Mumbai,Vistara,A20N,D,DEL,BOM
UK952,Mumbai,Delhi,Vistara,A20N,D,BOM,DEL
UK954,Mumbai,Delhi,Vistara,A21N,D,BOM,DEL
UK955,Delhi,Mumbai,Vistara,A20N,D,DEL,BOM
UK956,Ahmedabad,Mumbai,Vistara,A20N,D,AMD,BOM
UK960,Mumbai,Delhi,Vistara,A20N,D,BOM,DEL
UK963,Delhi,Mumbai,Vistara,A21N,D,DEL,BOM
UK966,Ahmedabad,Delhi,Vistara,A21N,D,AMD,DEL
UK969,Delhi,Ahmedabad,Vistara,A21N,D,DEL,AMD
UK970,Mumbai,Delhi,Vistara,A20N,D,BOM,DEL
UK971,Delhi,Pune,Vistara,A20N,D,DEL,PNQ
UK972,Pune,Delhi,Vistara,A20N,D,PNQ,DEL
UK973,Delhi,Pune,Vistara,A20N,D,DEL,PNQ
UK974,Pune,Delhi,Vistara,A20N,D,PNQ,DEL
UK975,Delhi,Mumbai,Vistara,A20N,D,DEL,BOM
UK976,Ahmedabad,Delhi,Vistara,A20N,D,AMD,DEL
UK977,Delhi,Mumbai,Vistara,A20N,D,DEL,BOM
UK979,Delhi,Ahmedabad,Vistara,A20N,D,DEL,AMD
UK981,Delhi,Mumbai,Vistara,A21N,D,DEL,BOM
UK983,Delhi,Mumbai,Vistara,A20N,D,DEL,BOM
UK985,Delhi,Mumbai,Vistara,A21N,D,DEL,BOM
UK986,Mumbai,Delhi,Vistara,A21N,D,BOM,DEL
UK988,Mumbai,Delhi,Vistara,A20N,D,BOM,DEL
UK991,Delhi,Pune,Vistara,A20N,D,DEL,PNQ
UK992,Pune,Delhi,Vistara,A20N,D,PNQ,DEL
UK993,Delhi,Mumbai,Vistara,A20N,D,DEL,BOM
UK994,Mumbai,Delhi,Vistara,A20N,D,BOM,DEL
UK995,Delhi,Mumbai,Vistara,A20N,D,DEL,BOM
UK996,Mumbai,Delhi,Vistara,A21N,D,BOM,DEL
UK998,Pune,Delhi,Vistara,A21N,D,PNQ,DEL
UK999,Delhi,Mumbai,Vistara ,A21N,D,DEL,BOM
UL121,Colombo,Chennai,SriLankan Airlines,A333,I,CMB,MAA
UL122,Chennai,Colombo,SriLankan Airlines,A333,I,MAA,CMB
UL125,Colombo,Chennai,SriLankan Airlines,320,I,CMB,MAA
UL126,Chennai,Colombo,SriLankan Airlines,320,I,MAA,CMB
UL127,Colombo,Chennai,SriLankan Airlines,A21N,I,CMB,MAA
UL128,Chennai,Colombo,SriLankan Airlines,A21N,I,MAA,CMB
UL141,Colombo,Mumbai,SriLankan Airlines ,A332,I,CMB,BOM
UL142,Mumbai,Colombo,SriLankan Airlines ,A332,I,BOM,CMB
UL143,Colombo,Mumbai,SriLankan Airlines,320,I,CMB,BOM
UL144,Mumbai,Colombo,SriLankan Airlines,320,I,BOM,CMB
UL165,Colombo,Cochin,FitsAir,A320,I,CMB,COK
UL166,Cochin,Colombo,FitsAir,A320,I,COK,CMB
UL171,Colombo,Bengaluru,SriLankan Airlines,A320,I,CMB,BLR
UL172,Bengaluru,Colombo,SriLankan Airlines,A320,I,BLR,CMB
UL191,Colombo,Delhi,SriLankan Airlines,A320,I,CMB,DEL
UL192,Delhi,Colombo,SriLankan Airlines,A320,I,DEL,CMB
UL195,Colombo,Delhi,FitsAir,A320,I,CMB,DEL
UL196,Delhi,Colombo,FitsAir,A320,I,DEL,CMB
VJ1805,Ho Chi Minh City,Ahmedabad,VietJet Air ,A21N,I,SGN,AMD
VJ1806,Ahmedabad,Ho Chi Minh City,VietJet Air ,A21N,I,AMD,SGN
VJ1811,Ho Chi Minh City,Cochin,VietJet Air,A321,I,SGN,COK
VJ1812,Cochin,Ho Chi Minh City,VietJet Air,A321,I,COK,SGN
VJ1926,Ahmedabad,Hanoi,VietJet Air,A320,I,AMD,HAN
VJ884,Mumbai,Ho Chi Minh City,VietJet Air,A333,I,BOM,SGN
VJ895,Ho Chi Minh City,Delhi,VietJet Air,A333,I,SGN,DEL
VJ907,Hanoi,Mumbai,VietJet Air,A21N,I,HAN,BOM
VN970,Delhi,Hanoi,Vietnam Airlines,A21N,I,DEL,HAN
VN971,Hanoi,Delhi,Vietnam Airlines,A21N,I,HAN,DEL
VN978,Mumbai,Ho Chi Minh City,Vietnam Airlines,A21N,I,BOM,SGN
VN979,Ho Chi Minh City,Mumbai,Vietnam Airlines,A21N,I,SGN,BOM
VQ721,Dhaka,Kolkata,NovoAir,AT75,I,DAC,CCU
VQ722,Kolkata,Dhaka,NovoAir,AT75,I,CCU,DAC
VS300,London,Delhi,Virgin Atlantic,B789,I,LHR,DEL
VS301,Delhi,London,Virgin Atlantic,B789,I,DEL,LHR
VS302,London,Delhi,Virgin Atlantic,A35K,I,LHR,DEL
VS303,Delhi,London,Virgin Atlantic,A35K,I,DEL,LHR
VS316,London,Bengaluru,Virgin Atlantic,B789,I,LHR,BLR
VS317,Bengaluru,London,Virgin Atlantic,B789,I,BLR,LHR
VS354,London,Mumbai,Virgin Atlantic,B789,I,LHR,BOM
VS355,Mumbai,London,Virgin Atlantic,B789,I,BOM,LHR
W571,Tehran,Delhi,Mahan Air,A343,I,IKA,DEL
WY201,Muscat,Mumbai,Oman Air,B739,I,MCT,BOM
WY202,Mumbai,Muscat,Oman Air,B739,I,BOM,MCT
WY223,Muscat,Cochin,Oman Air,B38M,I,MCT,COK
WY224,Cochin,Muscat,Oman Air,B38M,I,COK,MCT
WY225,Muscat,Cochin,Oman Air,B738,I,MCT,COK
WY2251,Muscat,Chennai,Oman Air Cargo,B738,I,MCT,MAA
WY2252,Chennai,Muscat,Oman Air Cargo,B738,I,MAA,MCT
WY226,Cochin,Muscat,Oman Air,B738,I,COK,MCT
WY235,Muscat,Hyderabad,Oman Air,B738,I,MCT,HYD
WY236,Hyderabad,Muscat,Oman Air,B738,I,HYD,MCT
WY241,Muscat,Delhi,Oman Air,B38M,I,MCT,DEL
WY242,Delhi,Muscat,Oman Air,B38M,I,DEL,MCT
WY245,Muscat,Delhi,Oman Air,B739,I,MCT,DEL
WY246,Delhi,Muscat,Oman Air,B739,I,DEL,MCT
WY251,Muscat,Chennai,Oman Air,B38M,I,MCT,MAA
WY252,Chennai,Muscat,Oman Air,B38M,I,MAA,MCT
WY253,Muscat,Chennai,Oman Air,B38M,I,MCT,MAA
WY254,Chennai,Muscat,Oman Air,B38M,I,MAA,MCT
WY281,Muscat,Bengaluru,Oman Air,B38M,I,MCT,BLR
WY282,Bengaluru,Muscat,Oman Air,B38M,I,BLR,MCT
XY321,Riyadh,Mumbai,flynas,A20N,I,RUH,BOM
XY322,Mumbai,Riyadh,flynas,A20N,I,BOM,RUH
XY325,Riyadh,Hyderabad,flynas,A20N,I,RUH,HYD
XY326,Hyderabad,Riyadh,flynas,A20N,I,HYD,RUH
XY329,Riyadh,Delhi,flynas,A20N,I,RUH,DEL
XY330,Delhi,Riyadh,flynas,A20N,I,DEL,RUH
XY833,Dammam,Mumbai,flynas ,A20N,I,DMM,BOM
XY834,Mumbai,Dammam,flynas ,A20N,I,BOM,DMM
YG9040,Delhi,Nanning,YTO Cargo Airlines,75F,I,DEL,NNG
YG9049,Hangzhou,Kolkata,YTO Cargo Airlines,75F,I,HGH,CCU
YG9103,Kunming,Mumbai,YTO Cargo Airlines,75F,I,KMG,BOM
YG9129,Kunming,Chennai,YTO Cargo Airlines,737,I,KMG,MAA
YG9130,Chennai,Kunming,YTO Cargo Airlines,737,I,MAA,KMG
YG9141,Nanning,Chennai,YTO Cargo Airlines,B763,I,NNG,MAA
YG9142,Chennai,Nanning,YTO Cargo Airlines,B763,I,MAA,NNG
YG9149,Nanning,Mumbai,YTO Cargo Airlines,75F,I,NNG,BOM
